name,g_bar,g_obs,r_frac
UGC00634,621.8532045846366,1158.7763029915975,0.5593220305793536
UGC00634,570.0199332265756,1033.9732140078972,0.5932204037026079
UGC00634,527.716446273464,918.4726183489631,0.627118678916789
UGC00634,495.9978913580193,831.1802463557932,0.66101695413097
UGC00634,456.41022238307016,752.5023636811358,0.6949153272542242
UGC00634,422.3805761433383,673.9411735588342,0.7288136024684053
UGC00634,393.5247745434836,600.9213791121981,0.7627118776825864
UGC00634,362.7339702709276,555.6885173235673,0.7966102508058408
UGC00634,337.9053336339348,497.82754637954554,0.8305085260200218
UGC00634,315.0611559111983,444.4264774666579,0.8644068012342028
UGC00634,293.01580596134664,418.9182573241242,0.8983051743574572
UGC00634,275.6550478571482,372.66832741419444,0.9322034495716384
UGC00634,257.28800352828716,350.82866494968636,0.966101724785819
UGC00634,239.23432974086455,329.83546305640056,1.0
UGC00731,385.45792714493507,1666.8382714035658,0.016949152050131935
UGC00731,385.4578999339311,1666.838270963224,0.05084745488769077
UGC00731,441.237567510791,1628.4973564058025,0.08474576151336471
UGC00731,490.71727229219204,1575.722229350651,0.11864406813903865
UGC00731,510.90829333879697,1477.503898459565,0.1525423646630723
UGC00731,530.3311740523144,1361.8224269142204,0.18644068139038653
UGC00731,549.4804236446341,1276.9242174413273,0.22033897791442023
UGC00731,558.5700980079317,1237.779273014524,0.25423727443845384
UGC00731,561.0447624336044,1172.9299967590189,0.28813559116576803
UGC00731,557.3247228231166,1102.9503057846252,0.32203388768980173
UGC00731,546.8732490485141,1027.813041048795,0.3559321842138354
UGC00731,537.0062085754225,975.8334816450156,0.3898305009411496
UGC00731,522.3333327141797,918.1305091933125,0.4237288176684638
UGC00731,506.1951215227974,886.1695206937607,0.45762709398921697
UGC00731,498.5619329476767,838.190007949975,0.49152541071653116
UGC00731,479.91435662854974,783.7533083374833,0.5254237274438454
UGC00731,461.7200484268289,734.5366833576716,0.5593220037645985
UGC00731,441.64076245783275,685.300359914614,0.5932203204919126
UGC00731,423.81677130495297,653.3659516485326,0.627118637219227
UGC00731,407.99511318940137,609.3633053391754,0.66101691353998
UGC00731,388.3625957938328,567.6539426579434,0.6949152706738554
UGC00731,374.836103781398,540.8623874523471,0.7288135469946084
UGC00731,356.51233080024565,504.67868260316294,0.7627118233153615
UGC00731,342.9858844015686,487.2212994554814,0.7966101804492369
UGC00731,330.00135000834536,455.315644127312,0.8305084567699902
UGC00731,315.9944718281549,429.9725065031005,0.8644067330907431
UGC00731,298.37641791801053,400.0868669180123,0.8983050902246185
UGC00731,284.9236724748942,376.40658568246687,0.9322033665453715
UGC00731,270.3937394754486,355.7449098187078,0.9661016428661247
UGC00731,259.98807789289424,335.4607404397879,1.0
UGC00891,412.3365328882109,2791.0152305553693,0.016949151910455613
UGC00891,412.33654453763376,2791.015311256909,0.050847455731366835
UGC00891,412.3365324254085,2791.015291931885,0.08474576700890184
UGC00891,428.4568251030158,2646.7828850541755,0.11864407082981304
UGC00891,443.99219825594923,2489.4329799985144,0.1525423746507243
UGC00891,459.0020040854107,2315.527290264441,0.1864406784716355
UGC00891,454.5479834357077,1993.708957374619,0.22033899720579425
UGC00891,450.0498551220752,1586.424489288249,0.25423728611345797
UGC00891,441.76894621450907,1459.9836001444987,0.2881355750211217
UGC00891,433.3298993065851,1317.7363096133242,0.3220339235817755
UGC00891,417.6521544269305,1182.7328271052227,0.3559322124894392
UGC00891,406.70662184681987,1144.884327198686,0.38983050139710285
UGC00891,395.45828531392567,1105.7147417684387,0.4237288201312616
UGC00891,383.88055483593786,1065.0721505703914,0.4576271388654204
UGC00891,365.83851579930894,878.1009152909932,0.49152542777308406
UGC00891,335.136267100811,740.1944505815704,0.5254237166807477
UGC00891,319.98278736758357,707.7406815229476,0.5593220652414016
UGC00891,308.4576623397902,636.035107178878,0.5932203541490653
UGC00891,289.4544916498666,575.1938552511348,0.6271186430567289
UGC00891,278.38693101439253,594.6388375436065,0.6610169319643927
UGC00891,266.8607400256061,610.929890001878,0.6949152805250466
UGC00891,256.47492932608327,475.74888071575566,0.7288135694327101
UGC00891,239.65874907152937,427.3126827512112,0.7627118583403739
UGC00891,224.7982141345565,388.22660579900344,0.7966102069010277
UGC00891,215.45067574415492,383.82845573859714,0.8305084958086915
UGC00891,199.47881855969177,325.9243695751326,0.8644067847163551
UGC00891,193.95149273621286,313.2444377009695,0.8983050736240188
UGC00891,181.67609453320034,339.38821363896744,0.9322033625316825
UGC00891,172.88288082254815,268.3178165253995,0.9661017110923362
UGC00891,165.67702210617995,251.14796800633567,1.0
UGC01230,382.8622349808556,6601.658627935142,0.016949152005606403
UGC01230,588.5553786322124,5437.537306836312,0.05084745752487741
UGC01230,700.8401789093979,4518.230523778686,0.08474576455220661
UGC01230,738.7494123879545,3845.1026318268073,0.11864406554730303
UGC01230,736.9582025295231,3280.1946406050747,0.152542378606865
UGC01230,711.3405758401206,2780.6109825332346,0.18644067960196142
UGC01230,676.0596883758499,2390.7407192797236,0.2203389805970579
UGC01230,633.1545055598407,2055.315661858354,0.25423728159215425
UGC01230,587.7731622949054,1762.5581071722445,0.28813558258725064
UGC01230,545.9140351568136,1530.417853771923,0.32203388358234714
UGC01230,501.8073893373895,1320.664462690073,0.35593220870637465
UGC01230,459.4466038869136,1137.1485175080797,0.38983050970147104
UGC01230,421.3347184133118,986.5761697261785,0.4237288348254986
UGC01230,384.5185625144552,855.0752087343922,0.4576270875627328
UGC01230,351.2529234358285,743.612675907613,0.4915254368156914
UGC01230,322.4906434577039,652.6427114071607,0.5254236895529256
UGC01230,294.01177449370874,570.2108537663485,0.5593220388058844
UGC01230,268.31887888679836,498.20362481234326,0.5932202915431185
UGC01230,247.1310242749437,442.37697364013894,0.6271186407960772
UGC01230,226.2263635123015,390.63182342095905,0.6610169900490358
UGC01230,207.17130723209254,344.8898075256219,0.6949152427862699
UGC01230,190.22466810269552,305.7691192261589,0.7288135920392286
UGC01230,174.29075376992185,272.07726820342845,0.7627118447764628
UGC01230,159.9661980755147,241.61497727332005,0.7966101940294213
UGC01230,147.5584802421838,216.6470839269328,0.8305085432823801
UGC01230,135.6186889370839,194.4786965868507,0.8644067960196143
UGC01230,124.67311009524458,173.35089472430755,0.8983050487568485
UGC01230,115.40615615114652,157.61894431195213,0.9322033980098071
UGC01230,106.84638601818463,142.0423251273501,0.9661017472627658
UGC01230,98.88627869771317,128.960807737532,1.0
UGC01281,229.21111395195157,1568.4392996001366,0.0169491536419913
UGC01281,229.21113610724893,1568.43944298392,0.05084746230634596
UGC01281,229.2111091104309,1568.4392696779405,0.08474576682958443
UGC01281,229.2111150736255,1568.4392667679147,0.11864407135282293
UGC01281,235.984368462304,1523.8622879139468,0.1525423758760614
UGC01281,242.5685869849345,1476.9617706527513,0.18644069144227632
UGC01281,248.97871146784425,1427.462457017732,0.22033898492253834
UGC01281,255.2278831775717,1375.0142418346443,0.2542373004887533
UGC01281,261.32772963254695,1319.1645411112856,0.28813559396901534
UGC01281,261.23784731554485,1209.1915121129828,0.32203390953523026
UGC01281,261.1479845536189,1084.6853316070906,0.3559322251014452
UGC01281,261.05806108798225,937.6755083122863,0.38983049649575435
UGC01281,258.0203712474861,868.8322682027632,0.4237288120619693
UGC01281,254.94645839194436,791.9484181165587,0.4576271276281842
UGC01281,251.54344398434793,757.3126152781394,0.49152544319439917
UGC01281,248.0937657762587,720.5700595849364,0.5254237587606141
UGC01281,244.1112576560854,703.3815011128693,0.559322074326829
UGC01281,240.06270751408937,685.7356355132098,0.5932203457211381
UGC01281,235.94471471162447,667.5923779558381,0.627118661287353
UGC01281,231.75353575924186,648.904574098378,0.661016976853568
UGC01281,222.62461973967584,549.6332203011727,0.694915292419783
UGC01281,217.4103767573467,524.8743997697816,0.7288136079859978
UGC01281,212.0679745902158,498.6576195437616,0.762711879380307
UGC01281,206.58747107447326,470.65772577024205,0.796610194946522
UGC01281,198.57098444147704,445.2523834529261,0.8305085105127369
UGC01281,192.27304889942388,410.0885804505819,0.8644067377351403
UGC01281,189.11380938321753,399.32363132531435,0.8983051416451667
UGC01281,185.90090130368432,388.2192553848725,0.9322033688675702
UGC01281,179.76462230838806,366.26593158148233,0.9661017727775965
UGC01281,179.76463718630913,366.265959176476,1.0
UGC02023,669.7600156897038,905.791977072797,0.016949150318626142
UGC02023,669.7600706343557,905.7919591704486,0.05084745095587842
UGC02023,669.760003771296,905.7919123626962,0.08474575159313069
UGC02023,669.7599705503259,905.7919152315615,0.118644052230383
UGC02023,669.7600766895526,905.7920187769408,0.15254236744553057
UGC02023,669.7599795550822,905.7919273057203,0.18644066808278284
UGC02023,680.5072053856732,908.5197687871071,0.22033896872003517
UGC02023,691.0870972881254,910.7877083851589,0.25423726935728735
UGC02023,701.5076382438983,912.5692836062268,0.2881355699945397
UGC02023,711.7755297232997,913.8291352626085,0.322033870631792
UGC02023,721.8974844103087,914.5222858028162,0.35593220042483487
UGC02023,731.8794148924648,914.5894294469285,0.38983047190629655
UGC02023,725.615927606339,892.8041745191005,0.42372880169933935
UGC02023,719.2977859695167,869.3673696073492,0.4576270731808012
UGC02023,712.9238082733482,843.6519509789146,0.491525402973844
UGC02023,706.4922646203438,814.4682301136529,0.5254236744553057
UGC02023,695.1668606329456,795.382341461142,0.5593220042483485
UGC02023,683.6537323398697,775.4550181707873,0.5932202757298103
UGC02023,671.9434298308541,754.4771485660766,0.6271186055228531
UGC02023,662.2003088491622,740.8545335878011,0.661016935315896
UGC02023,652.3116584329736,726.8848197959568,0.6949152067973577
UGC02023,642.2708911654272,712.5263473049176,0.7288134782788195
UGC02023,627.7811069968939,696.3138528111849,0.7627118080718622
UGC02023,612.9489393819913,679.7145498556041,0.7966101378649051
UGC02023,597.7489301947173,662.6993350247668,0.8305084093463668
UGC02023,582.1520472422247,645.2350783731412,0.8644066808278286
UGC02023,566.7934624915085,621.8090937268164,0.8983050106208714
UGC02023,551.0069020326644,596.5478606748833,0.9322033404139143
UGC02023,551.0068925972603,596.5478283723598,0.9661016118953759
UGC02023,551.0068761769469,596.5478024987658,1.0
UGC02259,725.5067387228779,9410.602717766007,0.01694915162446271
UGC02259,725.5067145089406,9410.603302176727,0.05084745487338813
UGC02259,725.5067061462544,9410.602570636674,0.08474575812231354
UGC02259,749.878946705483,8838.438364296042,0.11864406137123898
UGC02259,773.4835575497102,8217.854675194769,0.1525423646201644
UGC02259,796.3888426514333,7535.272883821747,0.18644066786908983
UGC02259,783.9920758632611,6333.264174203548,0.2203389711180152
UGC02259,771.3959211412429,4793.37106106388,0.25423727436694066
UGC02259,735.4293654498908,3818.193277596404,0.28813557761586606
UGC02259,703.8870398267659,3338.3756663578897,0.3220338808647915
UGC02259,672.3667359725425,3171.0368829712347,0.35593218411371697
UGC02259,639.2941024082421,2994.326859393827,0.3898304873626424
UGC02259,605.6958247495891,2320.767501894005,0.4237287906115677
UGC02259,578.3752238605621,2113.6213867682777,0.4576270938604932
UGC02259,549.698400155582,1881.0473148725778,0.4915253971094185
UGC02259,512.269259565585,1699.599195515439,0.5254237003583442
UGC02259,481.55853131791076,1455.3376994805806,0.5593220036072695
UGC02259,462.05558006701926,1347.0478857313512,0.593220306856195
UGC02259,429.6573674615417,1606.2727628173368,0.6271186101051203
UGC02259,411.61789416665147,1102.7842272484256,0.6610169133540458
UGC02259,382.9950256580708,967.9130058401985,0.6949152166029712
UGC02259,348.18752124546023,929.6787009434756,0.7288135198518966
UGC02259,335.41303549438453,767.2456387166326,0.762711823100822
UGC02259,311.39088529473753,686.1440071219356,0.7966101263497475
UGC02259,289.9163322160955,611.90641840581,0.8305084295986729
UGC02259,279.3482489787446,806.8227315929134,0.8644067328475982
UGC02259,262.1742207314726,522.537913971477,0.8983050360965238
UGC02259,242.2557046104283,462.2225158071464,0.9322033935021492
UGC02259,229.0321247674347,551.7314966691765,0.9661015884376746
UGC02259,218.5875925140121,395.211421626449,1.0
UGC02455,5700.4826758173385,5700.4826758173385,0.016949154454353826
UGC02455,5700.482159047016,5700.482159047016,0.05084746336306148
UGC02455,5700.482066284364,5700.483014020916,0.08474576885337895
UGC02455,5700.482177297158,5700.482978280734,0.1186440777620866
UGC02455,5700.482705850734,5700.483412251895,0.15254237983401392
UGC02455,5642.49692056289,5642.49692056289,0.1864406955795019
UGC02455,5583.909732266724,5583.909732266724,0.22033899765142922
UGC02455,5524.701186667386,5524.701186667386,0.2542373270704779
UGC02455,5464.8517736813,5464.8517736813,0.28813561546884453
UGC02455,5404.339301127784,5404.339301127784,0.32203390386721115
UGC02455,5343.140402434005,5343.1412978719045,0.35593224695982045
UGC02455,5131.586052161215,5131.586890672144,0.3898305353581871
UGC02455,4910.9268755158755,4910.927662305413,0.4237288237565537
UGC02455,4679.875558565787,4679.875558565787,0.45762716684916316
UGC02455,4436.807446155461,4436.807446155461,0.4915254552475297
UGC02455,4217.809611789368,4217.809611789368,0.5254237436458963
UGC02455,3986.7989887061785,3986.7989887061785,0.5593220867385056
UGC02455,3741.5533876822856,3741.5533876822856,0.5932203751368723
UGC02455,3555.7660921733977,3555.7660921733977,0.6271187182294816
UGC02455,3359.7208458259456,3359.7208458259456,0.6610170066278483
UGC02455,3217.4298370169204,3217.4298370169204,0.6949152950262149
UGC02455,3068.548306523362,3068.548306523362,0.7288135834245816
UGC02455,2912.0647016905787,2912.0647016905787,0.762711926517191
UGC02455,2746.6803434051267,2746.6803434051267,0.7966102149155575
UGC02455,2598.959481638113,2598.959481638113,0.8305085580081669
UGC02455,2442.319658477115,2442.319658477115,0.8644068464065334
UGC02455,2346.1384102648085,2346.1384102648085,0.8983051348049
UGC02455,2245.84225540794,2245.84225540794,0.9322034232032668
UGC02455,2140.852831456204,2140.852831456204,0.966101820990119
UGC02455,2030.4413418273514,2030.4413418273514,1.0
UGC02487,2902.894444817684,170804.95456325056,0.016949152077593736
UGC02487,4098.967698610165,124280.68822964575,0.0508474562327812
UGC02487,4392.231150670395,91159.1376315693,0.08474576038796866
UGC02487,4192.346025724495,66567.83542836615,0.11864407002755008
UGC02487,3781.3542027894046,48630.13598205501,0.15254236321394962
UGC02487,3312.4922800464215,35742.78863849904,0.18644067833792505
UGC02487,2860.3288008731183,26492.407795051542,0.22033897152432455
UGC02487,2444.704362847179,19747.28915076188,0.2542372866482999
UGC02487,2085.020197637728,14865.225420649023,0.2881355798346995
UGC02487,1777.617106363696,11333.039843469482,0.32203387302109904
UGC02487,1514.4340777056339,8664.022337075958,0.35593221008265036
UGC02487,1290.4644321290111,6694.411227418894,0.3898305032690499
UGC02487,1099.4528162426952,5189.9874628274065,0.4237287964554494
UGC02487,940.7669310709847,4081.406225717464,0.45762708964184895
UGC02487,807.2473572238642,3241.921428269116,0.4915254267034001
UGC02487,694.3753718005692,2598.629231186379,0.5254237198897996
UGC02487,597.6630373508999,2128.8107856203947,0.5593220130761992
UGC02487,514.9296251238181,1745.8950593841787,0.5932203062625988
UGC02487,444.11580603641306,1518.5834699103887,0.6271185994489983
UGC02487,381.60405663615285,1322.0290793481136,0.6610169365105496
UGC02487,327.5300624730782,1172.6664134618607,0.6949152296969492
UGC02487,280.20330757982504,989.6541591636731,0.7288135667585004
UGC02487,237.999589742281,905.5396230016125,0.7627118599449
UGC02487,201.19015075572602,967.7909191697403,0.7966101531312995
UGC02487,168.73861045957057,1022.2785737292867,0.8305084463176989
UGC02487,140.1051650547345,908.2223362101433,0.8644067395040984
UGC02487,117.58658203903045,915.5992793703272,0.898305032690498
UGC02487,109.729692587841,929.9229528475599,0.9322033258768976
UGC02487,106.63486787946648,1140.1119657666861,0.9661017068136004
UGC02487,97.75170401838753,1365.2499637527667,1.0
UGC02885,976.5789548090761,21508.066801152818,0.01694915239106082
UGC02885,1544.4179329947178,18370.872055505533,0.05084745419737856
UGC02885,1885.5881751718014,15884.5734184039,0.08474576493110801
UGC02885,2021.309258457275,13523.602961828063,0.11864406376162184
UGC02885,2026.7303872934042,11619.133614982451,0.1525423744953513
UGC02885,1964.3806767308608,10028.205983027496,0.18644068522908075
UGC02885,1861.5147667062577,8612.65192507675,0.2203389959628102
UGC02885,1734.6339645560179,7365.1170759438855,0.25423728289010844
UGC02885,1600.4965153561363,6343.067241701961,0.2881355936238379
UGC02885,1466.9786930272567,5436.696397792658,0.3220339043575673
UGC02885,1335.9405600747234,4699.2284242520145,0.3559322150912968
UGC02885,1216.230520099931,4082.1956691463283,0.38983052582502625
UGC02885,1104.922275252864,3541.559321002064,0.4237288603651869
UGC02885,997.1880989630031,3056.659391983594,0.4576271234860539
UGC02885,898.7319208219899,2667.830579864,0.49152538660692086
UGC02885,810.654131968246,2324.543196041838,0.5254237449535129
UGC02885,729.2689807569643,2033.1152790919152,0.5593220080743798
UGC02885,653.7839269239569,1777.7666454344735,0.5932203664209718
UGC02885,585.5825316438248,1551.7973618352914,0.6271186295418387
UGC02885,525.1061442320062,1376.4236556772646,0.6610169878884307
UGC02885,466.65613637687346,1204.7572943118962,0.6949152510092976
UGC02885,414.1126517605854,1061.5994048713128,0.7288136093558896
UGC02885,366.9628891265991,939.7490797621973,0.7627118724767564
UGC02885,321.44061718668627,840.1288451765834,0.7966101832104859
UGC02885,280.04477864765374,774.5127298204928,0.8305084939442154
UGC02885,244.264666598825,693.9442222630357,0.8644067570650824
UGC02885,210.85909815232088,608.0060494083332,0.8983051154116743
UGC02885,178.38259176185298,584.0689139621561,0.9322033785325414
UGC02885,152.0875561663636,517.6349559766477,0.966101736879133
UGC02885,136.99698269592966,543.4402908212866,1.0
UGC02916,1149.58763715957,14180.763163897574,0.01694915266526416
UGC02916,1879.807608780559,12311.366448860868,0.05084745654567539
UGC02916,2332.8221466157534,10848.644374885087,0.08474575897596955
UGC02916,2551.444415788748,9609.522088063675,0.11864406720673203
UGC02916,2612.6364650114233,8489.634533834535,0.15254237543749452
UGC02916,2579.8220317009823,7547.071563685935,0.18644067206732032
UGC02916,2491.3125417411784,6690.05011225493,0.22033898029808285
UGC02916,2368.554562297291,5902.187647322402,0.2542372885288453
UGC02916,2231.6037972725385,5234.129007333871,0.2881355967596078
UGC02916,2092.6529847956917,4656.132417515926,0.32203390499037027
UGC02916,1950.5078371918887,4135.50616839683,0.3559322132211327
UGC02916,1807.5046289645659,3668.8059056372595,0.3898304982500219
UGC02916,1673.7248170049359,3266.0684390224915,0.42372880648078437
UGC02916,1548.2491747149384,2914.7405779786936,0.4576271147115469
UGC02916,1428.219242612384,2597.4943132261606,0.4915254229423094
UGC02916,1317.8783605699512,2322.6158697266346,0.5254237311730717
UGC02916,1217.7686323800685,2088.0466234794912,0.5593220394038344
UGC02916,1125.2079867614902,1876.0085762947458,0.593220347634597
UGC02916,1041.345057750358,1695.3319106788522,0.6271186558653593
UGC02916,961.0952940986239,1525.33022193167,0.6610169640961219
UGC02916,887.5667110566827,1376.9242833086214,0.6949152723268842
UGC02916,821.7285419806618,1247.7471997540704,0.7288135805576468
UGC02916,759.8194919564753,1129.8397887007006,0.7627118423846626
UGC02916,704.4175434757257,1027.1286501084583,0.7966101506154251
UGC02916,652.1101732282408,933.967102729787,0.8305084588461875
UGC02916,604.0716725625977,848.4443650051251,0.8644067670769501
UGC02916,561.7188310307733,777.6093269429288,0.8983050753077123
UGC02916,522.0460604438816,710.3710318269167,0.932203383538475
UGC02916,485.7238163283216,651.7808630954585,0.9661016917692375
UGC02916,452.0636443329124,599.222219644913,1.0
UGC02953,9783.534558093646,608742.8083161208,0.016949153081290223
UGC02953,11438.873943944443,329011.104575906,0.050847459243870664
UGC02953,10123.409722758997,185571.98416412677,0.08474576187354854
UGC02953,8134.128345177128,106935.50165816022,0.118644068036129
UGC02953,6247.041812878079,61367.62545795898,0.15254236713290428
UGC02953,4719.949494676492,35865.39976219944,0.18644068036128988
UGC02953,3586.124714145132,21046.40066803014,0.2203389794580652
UGC02953,2777.3220562850547,13331.631320701375,0.25423727855484046
UGC02953,2178.491142636158,9096.807535997885,0.28813559178322606
UGC02953,1728.9954337765002,6117.622675256773,0.32203390501161167
UGC02953,1402.6062266405975,4565.07732303699,0.35593218997677667
UGC02953,1158.39176851159,3670.2727062745603,0.3898305032051622
UGC02953,966.2966479982287,3269.6832048946903,0.42372881643354793
UGC02953,810.4585441411566,2424.0536644862354,0.4576271013987129
UGC02953,688.5149370645023,2104.9297916842097,0.491525442890319
UGC02953,591.3136817232254,2075.0454523679546,0.5254237278554841
UGC02953,513.3005541208329,1592.537905314374,0.5593220128206492
UGC02953,447.71292775362025,1380.8681133825112,0.5932203543122552
UGC02953,392.19292002507564,1261.2468547268472,0.6271186392774203
UGC02953,345.0162775297069,1245.6670846676989,0.6610169242425853
UGC02953,305.15088837084625,983.0177475049275,0.6949152657341914
UGC02953,270.8670992948787,869.8945767775991,0.7288135506993564
UGC02953,239.6255334341695,884.7172984230162,0.7627118356645215
UGC02953,212.6358634296875,693.8557059717489,0.7966101771561276
UGC02953,189.39492276100574,621.9913002637313,0.8305084621212925
UGC02953,168.86622480204576,540.0125369365782,0.8644067470864576
UGC02953,149.2018565248687,527.1873873065884,0.8983050885780639
UGC02953,132.25935171282248,416.0345885030626,0.9322033735432288
UGC02953,117.0238510855541,378.3395426938321,0.9661017715612761
UGC02953,102.9951468501511,356.63469563609516,1.0
UGC03205,5152.291801828882,204583.70481070172,0.01694915125944207
UGC03205,7057.621066823182,134528.99594550158,0.05084745240209133
UGC03205,7223.305649559231,87044.59960610482,0.08474575767344521
UGC03205,6588.672342193822,60290.12370743924,0.1186440629447991
UGC03205,5741.733231332328,41581.222072127486,0.15254235720627402
UGC03205,4868.39740364468,29604.090430162094,0.18644067348750684
UGC03205,4064.424377698901,20662.03291721676,0.22033896774898176
UGC03205,3411.6481769895277,15001.812563543988,0.25423726201045665
UGC03205,2865.039363946483,10828.544267595811,0.2881355782916895
UGC03205,2398.279368440111,8197.547333073471,0.32203389457292236
UGC03205,2029.8395650335108,6104.619675127271,0.35593218883439726
UGC03205,1731.2906140129253,4877.961604778633,0.3898304830958722
UGC03205,1482.9505782252177,3656.2596845480125,0.42372875533758914
UGC03205,1277.111356149961,3161.0340927393804,0.45762711565833786
UGC03205,1109.4147002224174,2394.097549612054,0.4915253879000548
UGC03205,967.6163869724164,2009.3070281333917,0.5254237041812877
UGC03205,848.9976172977644,1836.5192528723476,0.5593220204625204
UGC03205,746.1147345801465,1459.423230397005,0.5932202927042375
UGC03205,663.4743232951907,1417.2066111881015,0.6271186089854703
UGC03205,590.9239351703576,1099.0921117258717,0.6610169252667033
UGC03205,528.2400720857072,1118.2005425690706,0.6949151975084202
UGC03205,475.88467088055467,892.9877872412526,0.7288135578291689
UGC03205,430.88048049960855,925.280950029542,0.7627118300708858
UGC03205,390.13880189929506,714.1871862526007,0.7966101023126029
UGC03205,353.929209721658,770.1988177522586,0.8305084626333515
UGC03205,323.58224053808635,603.3435661018052,0.8644067348750684
UGC03205,295.49247700265437,643.4260656905086,0.8983050071167856
UGC03205,270.609578533058,503.42289423849115,0.9322033674375342
UGC03205,247.82826312093647,545.4471794427143,0.9661016396792514
UGC03205,227.9639829120916,431.4720292242541,1.0
UGC03546,2515.9652883084295,91967.89732533153,0.016949152606278026
UGC03546,3405.0989458521676,73869.29669894498,0.05084745781883408
UGC03546,3821.948766045458,53147.950678391906,0.08474576680179391
UGC03546,3909.6345390570787,44984.177453397904,0.11864406447354242
UGC03546,3774.162122759112,34225.92477495843,0.152542377226906
UGC03546,3516.317706142658,27124.8154067182,0.18644067489865454
UGC03546,3214.5425764888214,21038.95200659803,0.22033898765201812
UGC03546,2870.039444805413,16498.37942999156,0.2542373004053817
UGC03546,2537.3599425913826,12721.217288019114,0.2881355829955151
UGC03546,2239.5245806396942,9893.49545022023,0.32203392591210883
UGC03546,1995.4981559816665,8065.356686412645,0.35593220850224233
UGC03546,1770.4891419906064,6429.0030119079265,0.38983052125560597
UGC03546,1575.5101092585962,5298.561212630503,0.42372883400896955
UGC03546,1392.3085012870292,4231.592508623178,0.457627116599103
UGC03546,1235.6720401915027,3515.112663977256,0.4915254595156967
UGC03546,1101.9498224242338,2870.8369282668027,0.5254237421058302
UGC03546,983.6776183066875,2426.4907430610456,0.5593220850224239
UGC03546,884.8947490518578,2035.4897147773654,0.5932203676125574
UGC03546,796.8503218842518,1749.548229148345,0.6271186502026908
UGC03546,716.542445356784,1481.2382054921857,0.6610169327928243
UGC03546,646.9968626010825,1376.763134782135,0.6949152757094179
UGC03546,583.1326782937493,1104.2768140670648,0.7288136186260117
UGC03546,528.8203979591101,977.2255556741547,0.7627119012161452
UGC03546,483.14416095500707,873.1837199730518,0.7966101838062786
UGC03546,441.2471688722062,774.1000696914982,0.8305084663964121
UGC03546,403.7364027933389,703.2852796759095,0.8644068093130058
UGC03546,371.2954440289816,640.7769947632635,0.8983051522295995
UGC03546,342.4710892675384,586.024693857871,0.9322034348197329
UGC03546,316.8221271475295,545.7327709277923,0.9661017174098665
UGC03546,293.67879319843144,494.76586743807405,1.0
UGC03580,1857.6205910547342,38168.5904994853,0.01694915217996623
UGC03580,2269.941437925569,32072.81495890803,0.05084745755808881
UGC03580,2409.2271254829975,20460.573166847455,0.08474576395440152
UGC03580,2339.8724456875943,16007.25481985445,0.11864406627795374
UGC03580,2161.1454679236895,11795.340967204895,0.15254237674702692
UGC03580,1959.0382236186674,9461.092461808394,0.1864406790705791
UGC03580,1755.0726075981534,7268.090159638811,0.22033898139413138
UGC03580,1531.824691476612,5658.331843002994,0.25423728371768356
UGC03580,1326.8692841218713,4288.701171947727,0.2881355860412358
UGC03580,1179.5049344711765,3573.8370476415835,0.322033888364788
UGC03580,1042.7925517915,2849.3083773217063,0.3559322232704241
UGC03580,912.5789199352836,2337.809624196074,0.3898304930118924
UGC03580,803.7428618245433,1888.0929201287338,0.4237288279175285
UGC03580,711.8590949820045,1595.2687579852604,0.4576270976589969
UGC03580,631.0567178938022,1319.3137681257804,0.49152543256463294
UGC03580,563.4881900380805,1135.696372190464,0.5254237023061014
UGC03580,498.1755518120422,937.0465987310689,0.5593220372117375
UGC03580,442.11969861859404,818.5802969146536,0.5932203069532057
UGC03580,397.44904222953136,705.2112613014243,0.6271186418588417
UGC03580,358.4537883938554,630.3006198482543,0.6610169767644779
UGC03580,324.1050737478165,546.9611568282318,0.6949152465059464
UGC03580,293.2922865990637,498.61851247921123,0.7288135162474147
UGC03580,266.31435078282885,437.40543329007,0.7627118511530507
UGC03580,242.32227799311505,405.2361249349767,0.7966101860586868
UGC03580,221.80733615655518,365.93631777144685,0.830508455800155
UGC03580,203.2366004438124,332.45005298226533,0.8644067907057913
UGC03580,186.35962377809517,309.74000115371064,0.8983051256114274
UGC03580,172.04264790580973,284.7307089289076,0.9322033953528955
UGC03580,159.03061329620556,265.70551530433454,0.966101665094364
UGC03580,147.22615128693644,244.090612114145,1.0
UGC04278,386.6279779190098,2269.508723744407,0.016949152053746887
UGC04278,386.62799578246495,2269.508752825398,0.05084745616124066
UGC04278,386.6280042298483,2269.508747337914,0.08474576438715355
UGC04278,410.15670533675365,2215.6100698784153,0.1186440602578091
UGC04278,432.40702673099315,2156.960045223998,0.1525423726021411
UGC04278,453.56714765677583,2093.2334607251914,0.18644066847279664
UGC04278,473.7831086579605,2023.9212567890559,0.2203389808171286
UGC04278,486.4967147519584,1837.4413423379754,0.2542372931614606
UGC04278,498.8864493877222,1615.6561625830454,0.28813560550579265
UGC04278,502.93414392977974,1536.8469829530632,0.32203388490277174
UGC04278,506.94950243345784,1450.7597091720218,0.35593223019445663
UGC04278,507.736182528162,1372.3375390044448,0.38983050959143567
UGC04278,504.4073651062505,1337.9074502353285,0.4237287889884148
UGC04278,501.05632584533737,1302.2487178343633,0.4576271342800998
UGC04278,497.68271571248323,1265.2087534286427,0.49152541367707886
